Hybridization REF	GSM115896	GSM115897	GSM115898	GSM115899	GSM115900	GSM115901
Affymetrix:CompositeSequence:Mouse430A_2:1420184_at	0.001953	0.056152	0.334473	0.080566	0.149658	0.067627
Affymetrix:CompositeSequence:Mouse430A_2:1420185_at	0.047363	0.76123	0.940918	0.867676	0.29541	0.149414
Affymetrix:CompositeSequence:Mouse430A_2:1420186_at	0.951172	0.944092	0.303711	0.633789	0.904785	0.828613
Affymetrix:CompositeSequence:Mouse430A_2:1420187_at	0.080566	0.687744	0.71875	0.296631	0.144531	0.19458
Affymetrix:CompositeSequence:Mouse430A_2:1420189_at	0.144531	0.747314	0.525146	0.828613	0.19458	0.303711
Affymetrix:CompositeSequence:Mouse430A_2:1420191_s_at	0.008057	0.171387	0.19458	0.010742	0.466064	0.030273
Affymetrix:CompositeSequence:Mouse430A_2:1420192_at	0.000732	0.696289	0.246094	0.989258	0.98584	0.80542
Affymetrix:CompositeSequence:Mouse430A_2:1420193_at	0.390625	0.633789	0.334473	0.095215	0.870361	0.149658
Affymetrix:CompositeSequence:Mouse430A_2:1420194_at	0.533936	0.466064	0.687744	0.165527	0.466064	0.334473
Affymetrix:CompositeSequence:Mouse430A_2:1420195_at	0.432373	0.296143	0.080566	0.219482	0.850342	0.296143
Affymetrix:CompositeSequence:Mouse430A_2:1420196_s_at	0.001953	0.001221	0.01416	0.000244	0.067627	0.017334
Affymetrix:CompositeSequence:Mouse430A_2:1420197_at	0.5	0.850342	0.916016	0.80542	0.432373	0.171387
Affymetrix:CompositeSequence:Mouse430A_2:1420198_at	0.665527	0.432373	0.466064	0.144043	0.884033	0.657227
Affymetrix:CompositeSequence:Mouse430A_2:1420200_at	0.968506	0.954102	0.929932	0.999756	0.696289	0.943848
Affymetrix:CompositeSequence:Mouse430A_2:1420201_at	0.533936	0.124756	0.366211	0.432373	0.095215	0.665527
Affymetrix:CompositeSequence:Mouse430A_2:1420202_at	0.696289	0.991943	0.780518	0.799805	0.149658	0.989502
Affymetrix:CompositeSequence:Mouse430A_2:1420203_at	0.366211	0.567627	0.753906	0.334473	0.975098	0.26709
Affymetrix:CompositeSequence:Mouse430A_2:1420204_at	0.171387	0.246094	0.149658	0.592773	0.037598	0.144531
Affymetrix:CompositeSequence:Mouse430A_2:1420210_at	0.423828	0.171387	0.239014	0.466064	0.969727	0.688721
Affymetrix:CompositeSequence:Mouse430A_2:1420211_at	0.567627	0.845459	0.696289	0.753906	0.718262	0.525391
Affymetrix:CompositeSequence:Mouse430A_2:1420217_x_at	0.962402	0.046143	0.266357	0.601074	0.822998	0.246094
Affymetrix:CompositeSequence:Mouse430A_2:1420218_at	0.601074	0.696289	0.398926	0.633789	0.625244	0.219482
Affymetrix:CompositeSequence:Mouse430A_2:1420222_at	0.828613	0.27417	0.423828	0.5	0.72583	0.753906
Affymetrix:CompositeSequence:Mouse430A_2:1420223_at	0.525635	0.171387	0.030273	0.27417	0.144775	0.334473
Affymetrix:CompositeSequence:Mouse430A_2:1420224_at	0.850342	0.850342	0.432373	0.124756	0.80542	0.601074
Affymetrix:CompositeSequence:Mouse430A_2:1420225_at	0.850342	0.657959	0.773682	0.491699	0.490234	0.601074
Affymetrix:CompositeSequence:Mouse430A_2:1420226_x_at	0.567627	0.560303	0.358154	0.366211	0.932373	0.943848
Affymetrix:CompositeSequence:Mouse430A_2:1420227_at	0.303711	0.32666	0.601074	0.334473	0.633789	0.466064
Affymetrix:CompositeSequence:Mouse430A_2:1420228_at	0.037598	0.067627	0.423828	0.567627	0.601074	0.080566
Affymetrix:CompositeSequence:Mouse430A_2:1420229_at	0.72583	0.533936	0.888428	0.80542	0.432373	0.591064
Affymetrix:CompositeSequence:Mouse430A_2:1420230_at	0.19458	0.657227	0.42334	0.696289	0.334473	0.657959
Affymetrix:CompositeSequence:Mouse430A_2:1420231_at	0.533936	0.772949	0.753906	0.780518	0.665527	0.067627
Affymetrix:CompositeSequence:Mouse430A_2:1420232_at	0.303711	0.035645	0.054199	0.27417	0.753906	0.665527
Affymetrix:CompositeSequence:Mouse430A_2:1420234_at	0.5	0.246094	0.962402	0.567627	0.80542	0.149658
Affymetrix:CompositeSequence:Mouse430A_2:1420235_at	0.780518	0.625244	0.71875	0.998779	0.999268	0.753906
Affymetrix:CompositeSequence:Mouse430A_2:1420236_at	0.326172	0.633789	0.888428	0.366211	0.932373	0.953857
Affymetrix:CompositeSequence:Mouse430A_2:1420237_at	0.219482	0.780518	0.432373	0.466064	0.976074	0.633789
Affymetrix:CompositeSequence:Mouse430A_2:1420240_at	0.246094	0.303711	0.365967	0.046143	0.037598	0.129639
Affymetrix:CompositeSequence:Mouse430A_2:1420241_at	0.303711	0.916016	0.696289	0.432373	0.432373	0.19458
Affymetrix:CompositeSequence:Mouse430A_2:1420243_at	0.962402	0.901123	0.844971	0.799316	0.432373	0.968018
Affymetrix:CompositeSequence:Mouse430A_2:1420244_at	0.942383	0.696289	0.981445	0.525391	0.850342	0.74707
Affymetrix:CompositeSequence:Mouse430A_2:1420246_at	0.665527	0.533936	0.246094	0.969727	0.26709	0.567627
Affymetrix:CompositeSequence:Mouse430A_2:1420247_at	0.466064	0.91626	0.27417	0.72583	0.870361	0.828613
Affymetrix:CompositeSequence:Mouse430A_2:1420248_at	0.5	0.334473	0.423584	0.904785	0.916016	0.524658
Affymetrix:CompositeSequence:Mouse430A_2:1420249_s_at	0.567627	0.219482	0.45752	0.334473	0.80542	0.432373
Affymetrix:CompositeSequence:Mouse430A_2:1420250_at	0.718506	0.633789	0.80542	0.149658	0.533936	0.80542
Affymetrix:CompositeSequence:Mouse430A_2:1420251_at	0.753906	0.334473	0.246094	0.932373	0.968262	0.962402
Affymetrix:CompositeSequence:Mouse430A_2:1420252_at	0.246094	0.665527	0.27417	0.870361	0.366211	0.219482
Affymetrix:CompositeSequence:Mouse430A_2:1420253_at	0.056152	0.904785	0.080566	0.056152	0.030273	0.00415
Affymetrix:CompositeSequence:Mouse430A_2:1420254_at	0.99585	0.357666	0.665527	0.85083	0.998779	0.981201
Affymetrix:CompositeSequence:Mouse430A_2:1420255_at	0.941406	0.845459	0.525635	0.398926	0.901123	0.845459
Affymetrix:CompositeSequence:Mouse430A_2:1420256_x_at	0.219482	0.98584	0.423828	0.80542	0.969727	0.171387
Affymetrix:CompositeSequence:Mouse430A_2:1420257_at	0.828613	0.72583	0.919434	0.466064	0.929688	0.747314
Affymetrix:CompositeSequence:Mouse430A_2:1420258_at	0.008057	0.246094	0.72583	0.366211	0.72583	0.303711
Affymetrix:CompositeSequence:Mouse430A_2:1420259_at	0.904785	0.80542	0.981445	0.780518	0.491211	0.974854
Affymetrix:CompositeSequence:Mouse430A_2:1420260_at	0.432373	0.72583	0.023926	0.095215	0.334473	0.035645
Affymetrix:CompositeSequence:Mouse430A_2:1420261_at	0.601074	0.466064	0.72583	0.780518	0.525391	0.432373
Affymetrix:CompositeSequence:Mouse430A_2:1420262_at	0.080566	0.66333	0.525635	0.008057	0.5	0.592773
Affymetrix:CompositeSequence:Mouse430A_2:1420263_at	0.334473	0.27417	0.129639	0.466064	0.246094	0.219482
Affymetrix:CompositeSequence:Mouse430A_2:1420264_at	0.466064	0.593262	0.149658	0.5	0.870361	0.398926
Affymetrix:CompositeSequence:Mouse430A_2:1420267_at	0.665527	0.805664	0.932373	0.533936	0.424072	0.188477
Affymetrix:CompositeSequence:Mouse430A_2:1420268_x_at	0.27417	0.056152	0.80542	0.366211	0.398926	0.431885
Affymetrix:CompositeSequence:Mouse430A_2:1420269_at	0.80542	0.19458	0.19458	0.601074	0.533936	0.919434
Affymetrix:CompositeSequence:Mouse430A_2:1420270_at	0.995361	0.904785	0.77417	0.219482	0.969727	0.828613
Affymetrix:CompositeSequence:Mouse430A_2:1420272_at	0.171387	0.010742	0.219482	0.067627	0.077148	0.171387
Affymetrix:CompositeSequence:Mouse430A_2:1420273_x_at	0.144531	0.037598	0.171387	0.017334	0.334473	0.037598
Affymetrix:CompositeSequence:Mouse430A_2:1420274_at	0.696289	0.696289	0.665527	0.753906	0.389893	0.239502
Affymetrix:CompositeSequence:Mouse430A_2:1420275_at	0.423828	0.334473	0.211914	0.246094	0.774902	0.633789
Affymetrix:CompositeSequence:Mouse430A_2:1420278_at	0.80542	0.334473	0.850342	0.095215	0.398926	0.828613
Affymetrix:CompositeSequence:Mouse430A_2:1420279_at	0.533936	0.962402	0.432373	0.533936	0.696289	0.822998
Affymetrix:CompositeSequence:Mouse430A_2:1420280_x_at	0.296143	0.246094	0.80542	0.689209	0.432373	0.491211
Affymetrix:CompositeSequence:Mouse430A_2:1420281_at	0.080566	0.212891	0.432373	0.080566	0.213379	0.27417
Affymetrix:CompositeSequence:Mouse430A_2:1420282_s_at	0.969727	0.999268	0.989258	0.976074	0.80542	0.943848
Affymetrix:CompositeSequence:Mouse430A_2:1420284_at	0.053711	0.870361	0.976074	0.753906	0.327393	0.5
Affymetrix:CompositeSequence:Mouse430A_2:1420285_at	0.888428	0.981445	0.398926	0.80542	0.969727	0.932373
Affymetrix:CompositeSequence:Mouse430A_2:1420286_at	0.219482	0.091553	0.303711	0.108154	0.334473	0.111572
Affymetrix:CompositeSequence:Mouse430A_2:1420287_at	0.72583	0.99585	0.334473	0.625244	0.753906	0.665527
Affymetrix:CompositeSequence:Mouse430A_2:1420288_at	0.888428	0.171387	0.969727	0.466064	0.601074	0.398926
Affymetrix:CompositeSequence:Mouse430A_2:1420289_at	0.567627	0.432373	0.932373	0.981445	0.99585	0.533936
Affymetrix:CompositeSequence:Mouse430A_2:1420290_at	0.303711	0.125732	0.246094	0.633789	0.303711	0.432373
Affymetrix:CompositeSequence:Mouse430A_2:1420291_at	0.398926	0.688721	0.129639	0.850342	0.696289	0.850342
Affymetrix:CompositeSequence:Mouse430A_2:1420292_x_at	0.688477	0.035645	0.633789	0.696289	0.45752	0.303711
Affymetrix:CompositeSequence:Mouse430A_2:1420295_x_at	0.111572	0.001953	0.989258	0.037598	0.845215	0.129639
Affymetrix:CompositeSequence:Mouse430A_2:1420296_at	0.00415	0.046143	0.0354	0.029541	0.046143	0.001953
Affymetrix:CompositeSequence:Mouse430A_2:1420297_at	0.95166	0.953857	0.601074	0.932373	0.989258	0.962646
Affymetrix:CompositeSequence:Mouse430A_2:1420298_at	0.19458	0.633789	0.626465	0.111572	0.657471	0.865723
Affymetrix:CompositeSequence:Mouse430A_2:1420301_at	0.932373	0.5	0.5	0.74707	0.567627	0.718262
Affymetrix:CompositeSequence:Mouse430A_2:1420302_at	0.994141	0.969727	0.044434	0.601074	0.129639	0.850342
Affymetrix:CompositeSequence:Mouse430A_2:1420303_x_at	0.633789	0.246094	0.5	0.366211	0.398926	0.067627
Affymetrix:CompositeSequence:Mouse430A_2:1420304_x_at	0.303711	0.466064	0.19458	0.219482	0.753906	0.366211
Affymetrix:CompositeSequence:Mouse430A_2:1420305_at	0.975586	0.981445	0.962402	0.951172	0.657471	0.969727
Affymetrix:CompositeSequence:Mouse430A_2:1420307_a_at	0.334473	0.056152	0.633789	0.030273	0.080566	0.246094
Affymetrix:CompositeSequence:Mouse430A_2:1420318_at	0.850342	0.19458	0.953857	0.171387	0.850342	0.490723
Affymetrix:CompositeSequence:Mouse430A_2:1420325_at	0.001221	0.165527	0.111572	0.432373	0.037598	0.334473
Affymetrix:CompositeSequence:Mouse430A_2:1420326_s_at	0.567627	0.718262	0.932373	0.095215	0.943848	0.665527
Affymetrix:CompositeSequence:Mouse430A_2:1420328_at	0.366211	0.432373	0.046143	0.030273	0.030273	0.046143
Affymetrix:CompositeSequence:Mouse430A_2:1420329_at	0.246094	0.080566	0.023926	0.080566	0.303711	0.171143
Affymetrix:CompositeSequence:Mouse430A_2:1420330_at	0.533936	0.219482	0.5	0.962402	0.780518	0.334473
Affymetrix:CompositeSequence:Mouse430A_2:1420331_at	0.111572	0.968506	0.398926	0.334473	0.533936	0.295898
Affymetrix:CompositeSequence:Mouse430A_2:1420332_x_at	0.780518	0.688721	0.35791	0.398926	0.665527	0.633789
Affymetrix:CompositeSequence:Mouse430A_2:1420333_at	0.466064	0.398926	0.080566	0.111572	0.398926	0.246094
Affymetrix:CompositeSequence:Mouse430A_2:1420334_at	0.334473	0.303711	0.398926	0.398926	0.601074	0.19458
Affymetrix:CompositeSequence:Mouse430A_2:1420335_at	0.398926	0.366211	0.366211	0.303711	0.149658	0.633789
Affymetrix:CompositeSequence:Mouse430A_2:1420336_at	0.398926	0.696289	0.334473	0.559326	0.334473	0.303711
Affymetrix:CompositeSequence:Mouse430A_2:1420337_at	0.633789	0.111572	0.303711	0.665527	0.5	0.932373
Affymetrix:CompositeSequence:Mouse430A_2:1420338_at	0.665527	0.850342	0.994141	0.974365	0.633789	0.919434
Affymetrix:CompositeSequence:Mouse430A_2:1420339_at	0.45752	0.601074	0.657715	0.32666	0.028564	0.27417
Affymetrix:CompositeSequence:Mouse430A_2:1420340_at	0.884766	0.687988	0.466064	0.567627	0.5	0.929688
Affymetrix:CompositeSequence:Mouse430A_2:1420341_at	0.129639	0.5	0.32666	0.696289	0.19458	0.466064
Affymetrix:CompositeSequence:Mouse430A_2:1420342_at	0.067627	0.601074	0.72583	0.080566	0.19458	0.129639
Affymetrix:CompositeSequence:Mouse430A_2:1420343_at	0.944092	0.828613	0.904785	0.567627	0.067627	0.593262
Affymetrix:CompositeSequence:Mouse430A_2:1420344_x_at	0.657471	0.043945	0.746338	0.144531	0.065918	0.696289
Affymetrix:CompositeSequence:Mouse430A_2:1420345_at	0.398926	0.326416	0.095215	0.095215	0.095215	0.171387
Affymetrix:CompositeSequence:Mouse430A_2:1420346_at	0.334473	0.773926	0.919434	0.994141	0.753906	0.72583
Affymetrix:CompositeSequence:Mouse430A_2:1420347_at	0.80542	0.888428	0.19458	0.72583	0.625244	0.046143
Affymetrix:CompositeSequence:Mouse430A_2:1420348_at	0.129639	0.601074	0.780518	0.080566	0.095215	0.149658
Affymetrix:CompositeSequence:Mouse430A_2:1420349_at	0.932373	0.850342	0.919434	0.904785	0.780518	0.466064
Affymetrix:CompositeSequence:Mouse430A_2:1420350_at	0.780518	0.962646	0.753906	0.998047	0.980469	0.657471
Affymetrix:CompositeSequence:Mouse430A_2:1420351_at	0.246094	0.149658	0.466064	0.850342	0.533936	0.601074
Affymetrix:CompositeSequence:Mouse430A_2:1420352_at	0.303711	0.095215	0.466064	0.129639	0.466064	0.149658
Affymetrix:CompositeSequence:Mouse430A_2:1420353_at	0.005859	0.149658	0.601074	0.432373	0.044434	0.030273
Affymetrix:CompositeSequence:Mouse430A_2:1420354_at	0.943848	0.888428	0.998779	0.334473	0.98584	0.98584
Affymetrix:CompositeSequence:Mouse430A_2:1420355_at	0.601074	0.633789	0.567627	0.633789	0.056152	0.095215
Affymetrix:CompositeSequence:Mouse430A_2:1420356_at	0.533936	0.601074	0.466064	0.219482	0.303711	0.357178
Affymetrix:CompositeSequence:Mouse430A_2:1420357_s_at	0.850342	0.953857	0.601074	0.665527	0.633789	0.773926
Affymetrix:CompositeSequence:Mouse430A_2:1420358_at	0.828613	0.80542	0.75415	0.95166	0.962402	0.748535
Affymetrix:CompositeSequence:Mouse430A_2:1420359_at	0.976074	0.850342	0.334473	0.398926	0.72583	0.919434
Affymetrix:CompositeSequence:Mouse430A_2:1420360_at	0.5	0.129639	0.567627	0.067627	0.124512	0.828613
Affymetrix:CompositeSequence:Mouse430A_2:1420361_at	0.219482	0.633789	0.780518	0.129639	0.046143	0.067627
Affymetrix:CompositeSequence:Mouse430A_2:1420362_a_at	0.74707	0.80542	0.980957	0.80542	0.932373	0.870361
Affymetrix:CompositeSequence:Mouse430A_2:1420363_at	0.780518	0.904785	0.870361	0.919434	0.969727	0.989258
Affymetrix:CompositeSequence:Mouse430A_2:1420364_at	0.171387	0.665527	0.129639	0.008057	0.366211	0.067627
Affymetrix:CompositeSequence:Mouse430A_2:1420365_a_at	0.000732	0.001221	0.001953	0.000732	0.00293	0.001953
Affymetrix:CompositeSequence:Mouse430A_2:1420366_at	0.870361	0.01416	0.398926	0.533936	0.5	0.366211
Affymetrix:CompositeSequence:Mouse430A_2:1420367_at	0.123779	0.030273	0.746338	0.067627	0.80542	0.303711
Affymetrix:CompositeSequence:Mouse430A_2:1420368_at	0.000244	0.046143	0.001953	0.000244	0.030273	0.01416
Affymetrix:CompositeSequence:Mouse430A_2:1420369_a_at	0.533936	0.72583	0.72583	0.969727	0.995361	0.27417
Affymetrix:CompositeSequence:Mouse430A_2:1420370_s_at	0.466064	0.601074	0.334473	0.080566	0.932373	0.969727
Affymetrix:CompositeSequence:Mouse430A_2:1420371_at	0.080566	0.962402	0.932373	0.246094	0.967773	0.27417
Affymetrix:CompositeSequence:Mouse430A_2:1420372_at	0.828613	0.010742	0.998047	0.989258	0.953857	0.845459
Affymetrix:CompositeSequence:Mouse430A_2:1420373_at	0.29541	0.366211	0.432373	0.303711	0.625732	0.239258
Affymetrix:CompositeSequence:Mouse430A_2:1420374_at	0.080566	0.780518	0.567627	0.366211	0.067627	0.149658
Affymetrix:CompositeSequence:Mouse430A_2:1420375_at	0.601074	0.884033	0.904785	0.828613	0.567627	0.390137
Affymetrix:CompositeSequence:Mouse430A_2:1420376_a_at	0.000244	0.000244	0.000244	0.000244	0.001221	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1420377_at	0.466064	0.219482	0.246094	0.657715	0.696289	0.5
Affymetrix:CompositeSequence:Mouse430A_2:1420378_at	0.111572	0.904785	0.888428	0.303711	0.753906	0.432373
Affymetrix:CompositeSequence:Mouse430A_2:1420379_at	0.753906	0.865723	0.030273	0.303711	0.98584	0.466064
Affymetrix:CompositeSequence:Mouse430A_2:1420380_at	0.870361	0.968018	0.968018	0.989258	0.943848	0.432373
Affymetrix:CompositeSequence:Mouse430A_2:1420381_a_at	0.000244	0.023926	0.000732	0.000244	0.00415	0.001221
Affymetrix:CompositeSequence:Mouse430A_2:1420382_at	0.466064	0.366211	0.171387	0.27417	0.533936	0.888428
Affymetrix:CompositeSequence:Mouse430A_2:1420383_a_at	0.75415	0.129639	0.27417	0.334473	0.5	0.850342
Affymetrix:CompositeSequence:Mouse430A_2:1420384_at	0.107178	0.334473	0.904785	0.080566	0.125244	0.037598
Affymetrix:CompositeSequence:Mouse430A_2:1420385_at	0.969727	0.018555	0.953857	0.901123	0.165771	0.753906
Affymetrix:CompositeSequence:Mouse430A_2:1420386_at	0.870361	0.064941	0.98584	0.828613	0.398926	0.888428
Affymetrix:CompositeSequence:Mouse430A_2:1420387_at	0.981445	0.030273	0.366211	0.943848	0.974854	0.943848
Affymetrix:CompositeSequence:Mouse430A_2:1420388_at	0.5	0.325439	0.72583	0.901367	0.5	0.466064
Affymetrix:CompositeSequence:Mouse430A_2:1420389_at	0.943848	0.943848	0.601074	0.80542	0.943848	0.753906
Affymetrix:CompositeSequence:Mouse430A_2:1420390_s_at	0.219482	0.567627	0.780518	0.828613	0.633789	0.559082
Affymetrix:CompositeSequence:Mouse430A_2:1420391_at	0.246094	0.601074	0.919434	0.533936	0.80542	0.665527
Affymetrix:CompositeSequence:Mouse430A_2:1420392_at	0.994141	0.932373	0.991699	0.998047	0.822998	0.870361
Affymetrix:CompositeSequence:Mouse430A_2:1420393_at	0.601074	0.27417	0.753906	0.665527	0.633789	0.633789
Affymetrix:CompositeSequence:Mouse430A_2:1420394_s_at	0.334473	0.010742	0.366211	0.111572	0.00415	0.046143
Affymetrix:CompositeSequence:Mouse430A_2:1420395_a_at	0.01416	0.00415	0.303711	0.533936	0.067627	0.246094
Affymetrix:CompositeSequence:Mouse430A_2:1420396_at	0.01416	0.19458	0.19458	0.219482	0.076904	0.171387
Affymetrix:CompositeSequence:Mouse430A_2:1420397_a_at	0.366211	0.432373	0.953857	0.239258	0.941406	0.601074
Affymetrix:CompositeSequence:Mouse430A_2:1420398_at	0.799316	0.19458	0.823486	0.466064	0.366211	0.26709
Affymetrix:CompositeSequence:Mouse430A_2:1420399_at	0.633789	0.5	0.976074	0.533936	0.72583	0.99707
Affymetrix:CompositeSequence:Mouse430A_2:1420400_at	0.80542	0.129639	0.533936	0.326416	0.454834	0.828613
Affymetrix:CompositeSequence:Mouse430A_2:1420401_a_at	0.165771	0.466064	0.601074	0.601074	0.780518	0.423828
Affymetrix:CompositeSequence:Mouse430A_2:1420402_at	0.904785	0.919434	0.960205	0.780518	0.981445	0.665527
Affymetrix:CompositeSequence:Mouse430A_2:1420403_at	0.80542	0.904785	0.72583	0.80542	0.718506	0.828613
Affymetrix:CompositeSequence:Mouse430A_2:1420404_at	0.432373	0.246094	0.111572	0.753906	0.5	0.398926
Affymetrix:CompositeSequence:Mouse430A_2:1420405_at	0.601074	0.457764	0.989014	0.753906	0.904785	0.74707
Affymetrix:CompositeSequence:Mouse430A_2:1420406_at	0.696289	0.559082	0.171387	0.398926	0.334473	0.334473
Affymetrix:CompositeSequence:Mouse430A_2:1420407_at	0.870361	0.962402	0.989258	0.976074	0.998779	0.969727
Affymetrix:CompositeSequence:Mouse430A_2:1420408_a_at	0.633789	0.967773	0.95166	0.432373	0.919434	0.774414
Affymetrix:CompositeSequence:Mouse430A_2:1420409_at	0.962402	0.991943	0.567627	0.52417	0.780518	0.398926
Affymetrix:CompositeSequence:Mouse430A_2:1420410_at	0.828613	0.32666	0.366211	0.601074	0.334473	0.390625
Affymetrix:CompositeSequence:Mouse430A_2:1420411_a_at	0.325684	0.85083	0.533936	0.953857	0.043701	0.064209
Affymetrix:CompositeSequence:Mouse430A_2:1420412_at	0.171387	0.466064	0.72583	0.398926	0.533936	0.533936
Affymetrix:CompositeSequence:Mouse430A_2:1420413_at	0.904785	0.780518	0.466064	0.633789	0.19458	0.870361
Affymetrix:CompositeSequence:Mouse430A_2:1420414_at	0.870361	0.969727	0.976074	0.5	0.985352	0.919434
Affymetrix:CompositeSequence:Mouse430A_2:1420415_at	0.696289	0.0354	0.171387	0.633789	0.466064	0.533936
Affymetrix:CompositeSequence:Mouse430A_2:1420416_at	0.466064	0.746094	0.932373	0.696289	0.466064	0.994141
Affymetrix:CompositeSequence:Mouse430A_2:1420417_at	0.149658	0.845215	0.466064	0.366211	0.718018	0.023926
Affymetrix:CompositeSequence:Mouse430A_2:1420418_at	0.334473	0.5	0.753906	0.696289	0.696289	0.962402
Affymetrix:CompositeSequence:Mouse430A_2:1420419_a_at	0.567627	0.633789	0.753906	0.72583	0.665527	0.780518
Affymetrix:CompositeSequence:Mouse430A_2:1420420_at	0.303711	0.688721	0.773926	0.303711	0.327393	0.919434
Affymetrix:CompositeSequence:Mouse430A_2:1420421_s_at	0.72583	0.904785	0.753906	0.904785	0.171387	0.27417
Affymetrix:CompositeSequence:Mouse430A_2:1420422_at	0.753906	0.884033	0.665771	0.533936	0.457764	0.533936
Affymetrix:CompositeSequence:Mouse430A_2:1420423_at	0.266357	0.665527	0.665527	0.398926	0.19458	0.27417
Affymetrix:CompositeSequence:Mouse430A_2:1420424_at	0.239258	0.567627	0.27417	0.064941	0.19458	0.366211
Affymetrix:CompositeSequence:Mouse430A_2:1420425_at	0.008057	0.219482	0.19458	0.008057	0.27417	0.080566
Affymetrix:CompositeSequence:Mouse430A_2:1420426_at	0.018555	0.030273	0.432373	0.601074	0.398926	0.633789
