Hybridization REF	GSM115896	GSM115897	GSM115898	GSM115899	GSM115900	GSM115901
Affymetrix:CompositeSequence:Mouse430A_2:1422373_at	760.3	127.7	385.1	119.6	426.7	34.7
Affymetrix:CompositeSequence:Mouse430A_2:1422374_s_at	222.6	351.9	78.2	142.4	48.6	54.2
Affymetrix:CompositeSequence:Mouse430A_2:1422375_a_at	1908.6	1319	182.1	1193.9	1082.6	249.1
Affymetrix:CompositeSequence:Mouse430A_2:1422376_at	34.9	131.2	108.4	16.3	102.8	23.6
Affymetrix:CompositeSequence:Mouse430A_2:1422377_at	213.1	555.9	135.3	1651.1	199.2	1587.1
Affymetrix:CompositeSequence:Mouse430A_2:1422378_at	225.4	358.9	40.9	70.1	111.5	29.8
Affymetrix:CompositeSequence:Mouse430A_2:1422379_x_at	428.6	21.7	170	157.7	1236.1	89.6
Affymetrix:CompositeSequence:Mouse430A_2:1422380_at	42.3	41	34.5	16.4	33.6	33.2
Affymetrix:CompositeSequence:Mouse430A_2:1422381_at	1441.4	229.4	409.6	214.6	1712.5	391.4
Affymetrix:CompositeSequence:Mouse430A_2:1422382_at	55.2	562.5	3026.5	150.1	695.6	67.6
Affymetrix:CompositeSequence:Mouse430A_2:1422383_at	43.2	98.2	234.4	2150.1	78.2	2140.9
Affymetrix:CompositeSequence:Mouse430A_2:1422384_at	208.8	541.5	53.4	346.4	692.1	77.2
Affymetrix:CompositeSequence:Mouse430A_2:1422385_at	72.3	13.5	68.6	137.9	796	21.2
Affymetrix:CompositeSequence:Mouse430A_2:1422386_at	22.9	197.9	48.8	657.4	32.8	293.7
Affymetrix:CompositeSequence:Mouse430A_2:1422387_at	25.4	182.2	1399.7	800.5	325.5	550.4
Affymetrix:CompositeSequence:Mouse430A_2:1422388_at	17.1	25.2	556.8	46.2	778.2	307.4
Affymetrix:CompositeSequence:Mouse430A_2:1422389_at	44.5	529.6	359.7	19.5	21.7	494.8
Affymetrix:CompositeSequence:Mouse430A_2:1422390_at	414.1	143.1	461.8	221.4	660.3	227
Affymetrix:CompositeSequence:Mouse430A_2:1422391_at	22.5	465.9	132.1	61.9	1408.9	488.1
Affymetrix:CompositeSequence:Mouse430A_2:1422392_at	942	507	104	733.9	481.1	553.2
Affymetrix:CompositeSequence:Mouse430A_2:1422393_at	814.7	858.3	2152.2	204.8	1750.5	179.2
Affymetrix:CompositeSequence:Mouse430A_2:1422394_at	71.1	82.1	33.8	40.9	76.5	874.3
Affymetrix:CompositeSequence:Mouse430A_2:1422395_at	30.9	64.2	33.9	164.7	305.9	214.7
Affymetrix:CompositeSequence:Mouse430A_2:1422396_s_at	31.8	495	207.8	56.7	2039.4	311.5
Affymetrix:CompositeSequence:Mouse430A_2:1422397_a_at	2472	1457.2	811.8	1056.1	3623.6	2688.6
Affymetrix:CompositeSequence:Mouse430A_2:1422398_at	1667.6	95.9	2362.8	51.3	986.7	1169.9
Affymetrix:CompositeSequence:Mouse430A_2:1422399_a_at	247.7	939.5	222	85.6	155.6	402.3
Affymetrix:CompositeSequence:Mouse430A_2:1422400_a_at	84.7	80	2611.2	338	94.4	1675.2
Affymetrix:CompositeSequence:Mouse430A_2:1422401_at	191.9	1076.4	103	177	322	280.7
Affymetrix:CompositeSequence:Mouse430A_2:1422402_a_at	63.8	510.6	125	1102.4	256.7	56.6
Affymetrix:CompositeSequence:Mouse430A_2:1422403_at	1533	1311.9	657.9	1977.1	1786.4	1384.9
Affymetrix:CompositeSequence:Mouse430A_2:1422404_x_at	132.4	66	2240.8	1786.4	1725.7	557.5
Affymetrix:CompositeSequence:Mouse430A_2:1422405_at	947.6	239.8	197	74.6	126.7	102.8
Affymetrix:CompositeSequence:Mouse430A_2:1422406_at	1727.5	102	119	104.2	71.9	70.7
Affymetrix:CompositeSequence:Mouse430A_2:1422407_s_at	113.6	1118	2259.1	1778	1661	1030.3
Affymetrix:CompositeSequence:Mouse430A_2:1422408_at	49.3	346.1	91.1	448.9	143.7	455.5
Affymetrix:CompositeSequence:Mouse430A_2:1422409_at	24.3	288.1	1289.1	132.3	146.4	234.8
Affymetrix:CompositeSequence:Mouse430A_2:1422410_at	32.2	27.5	761.7	141.1	153	36.1
Affymetrix:CompositeSequence:Mouse430A_2:1422411_s_at	64.1	37	226.2	270.5	58.1	86.1
Affymetrix:CompositeSequence:Mouse430A_2:1422412_x_at	62.5	127.1	801.8	14.9	810.8	571.3
Affymetrix:CompositeSequence:Mouse430A_2:1422413_at	1150	1339	755.6	2154.1	1496	327.1
Affymetrix:CompositeSequence:Mouse430A_2:1422414_a_at	6199	5686.3	4730.6	5394	13145.3	6235.1
Affymetrix:CompositeSequence:Mouse430A_2:1422415_at	39.6	27.1	74	18.7	31.6	49.8
Affymetrix:CompositeSequence:Mouse430A_2:1422416_s_at	1546.5	1976.4	2564	2250.1	1114.6	2917.3
Affymetrix:CompositeSequence:Mouse430A_2:1422417_at	334.9	366.3	1520.5	109.3	1077.3	539.9
Affymetrix:CompositeSequence:Mouse430A_2:1422418_s_at	13384.5	12593.3	13964.7	8010.4	13169.4	10383
Affymetrix:CompositeSequence:Mouse430A_2:1422419_s_at	4419	6199.2	5560.8	8424.1	5357.5	6458.6
Affymetrix:CompositeSequence:Mouse430A_2:1422420_at	1589.6	1654.9	2052.5	2738.8	6172.8	1126.9
Affymetrix:CompositeSequence:Mouse430A_2:1422421_at	7382.9	1206.4	2652.1	7075.4	264.8	218.5
Affymetrix:CompositeSequence:Mouse430A_2:1422422_at	105.9	119.8	1661.9	381.5	943	327.7
Affymetrix:CompositeSequence:Mouse430A_2:1422423_at	241.9	1299.8	1053.6	2211.7	666.4	2158.1
Affymetrix:CompositeSequence:Mouse430A_2:1422424_at	173.3	187.1	402.3	1096.4	137.2	2208.8
Affymetrix:CompositeSequence:Mouse430A_2:1422425_at	1042.9	3111.7	106.4	953.2	2582.7	2257.6
Affymetrix:CompositeSequence:Mouse430A_2:1422426_at	144.6	374.9	1924.7	134.6	252.6	92.7
Affymetrix:CompositeSequence:Mouse430A_2:1422427_a_at	14.4	60.5	176	359.2	289.1	126
Affymetrix:CompositeSequence:Mouse430A_2:1422428_at	104.6	4149.7	114.6	94	406.9	123.2
Affymetrix:CompositeSequence:Mouse430A_2:1422429_at	137.4	765.2	270.1	154.5	748.2	199.3
Affymetrix:CompositeSequence:Mouse430A_2:1422430_at	275.6	222.2	67.4	435.4	1146.1	1147.1
Affymetrix:CompositeSequence:Mouse430A_2:1422431_at	27.7	87	150.7	246.9	637.1	515
Affymetrix:CompositeSequence:Mouse430A_2:1422432_at	136.4	279.8	153.2	900	255	591.1
Affymetrix:CompositeSequence:Mouse430A_2:1422433_s_at	3953.3	724.6	11848.5	387.1	4507.9	7844.4
Affymetrix:CompositeSequence:Mouse430A_2:1422434_a_at	442.2	289.7	2290.7	47.9	1154.6	831.8
Affymetrix:CompositeSequence:Mouse430A_2:1422435_at	1158	47.1	349.2	104.1	214.5	1100.1
Affymetrix:CompositeSequence:Mouse430A_2:1422436_at	56.4	749.3	1738.5	138.9	222.7	97.6
Affymetrix:CompositeSequence:Mouse430A_2:1422437_at	106.5	133.9	200	778.6	154.1	172.3
Affymetrix:CompositeSequence:Mouse430A_2:1422438_at	3887.6	6830.1	1900.4	4910.4	3873.8	5535.9
Affymetrix:CompositeSequence:Mouse430A_2:1422439_a_at	12478.2	9295.3	13312.1	17727.4	12337.7	8885.2
Affymetrix:CompositeSequence:Mouse430A_2:1422440_at	1183.5	920.9	329	2496.3	2601.3	1407.2
Affymetrix:CompositeSequence:Mouse430A_2:1422441_x_at	7494.4	3186.9	8956.1	14555.1	6225.5	6005.2
Affymetrix:CompositeSequence:Mouse430A_2:1422442_at	10295.7	15900.4	9119.3	22114.6	10873.7	24378.9
Affymetrix:CompositeSequence:Mouse430A_2:1422443_at	93.1	984.3	161.7	975.9	239.8	268.5
Affymetrix:CompositeSequence:Mouse430A_2:1422444_at	2155	2634.3	760.5	824.8	609.3	640
Affymetrix:CompositeSequence:Mouse430A_2:1422445_at	9436.8	6122.3	4027.8	2208.7	7650.7	364.1
Affymetrix:CompositeSequence:Mouse430A_2:1422446_x_at	214.8	206.3	434.1	174.8	362.6	188.1
Affymetrix:CompositeSequence:Mouse430A_2:1422447_at	2975.1	1025.8	7701.5	2620	4615	6061.8
Affymetrix:CompositeSequence:Mouse430A_2:1422448_at	1624.1	1134.8	3214.2	2131.6	2524.1	2178.8
Affymetrix:CompositeSequence:Mouse430A_2:1422449_s_at	877	543.3	582.5	328.4	122.9	1073.4
Affymetrix:CompositeSequence:Mouse430A_2:1422450_at	44.6	188.6	384.7	106	1042.5	38.1
Affymetrix:CompositeSequence:Mouse430A_2:1422451_at	2686.7	4983	5794.7	1649.2	3437.5	3523.5
Affymetrix:CompositeSequence:Mouse430A_2:1422452_at	743.8	117.9	965.7	54.2	109.9	48.7
Affymetrix:CompositeSequence:Mouse430A_2:1422453_at	2144.1	15883.7	9002.7	5080.1	8811.3	5823.1
Affymetrix:CompositeSequence:Mouse430A_2:1422454_at	446.4	44.9	54.4	238.6	2443.3	1015.9
Affymetrix:CompositeSequence:Mouse430A_2:1422455_s_at	1230.2	1188.3	3724.5	2041.8	1956.4	3152.7
Affymetrix:CompositeSequence:Mouse430A_2:1422456_at	1302.3	2972.6	2694.7	1211.4	2237.7	7198.6
Affymetrix:CompositeSequence:Mouse430A_2:1422457_s_at	6939.7	2063.3	6911.7	4783.3	2111.1	5574.3
Affymetrix:CompositeSequence:Mouse430A_2:1422458_at	263.1	105.2	199.4	111.5	55	34.3
Affymetrix:CompositeSequence:Mouse430A_2:1422459_a_at	8272.9	15814.2	14082.2	12359.4	3924.1	14089.4
Affymetrix:CompositeSequence:Mouse430A_2:1422460_at	8563.8	2668.6	4198.1	5036.1	5536	11571.2
Affymetrix:CompositeSequence:Mouse430A_2:1422461_at	1570.5	340.8	128.1	1305.9	1997.7	256.1
Affymetrix:CompositeSequence:Mouse430A_2:1422462_at	1145.3	881.6	1008.1	2544	1623.9	1869
Affymetrix:CompositeSequence:Mouse430A_2:1422463_a_at	10804.1	3228.2	6342.3	6812.7	7240.1	3516.9
Affymetrix:CompositeSequence:Mouse430A_2:1422464_at	12338.9	3695.5	8418.3	3097.4	4690.2	3108.9
Affymetrix:CompositeSequence:Mouse430A_2:1422465_a_at	1831.6	1258.3	582.8	69	1149.6	90.8
Affymetrix:CompositeSequence:Mouse430A_2:1422466_at	568.9	965.2	66.1	205.4	170.3	665.1
Affymetrix:CompositeSequence:Mouse430A_2:1422467_at	765.4	1178.2	2064.6	1242.2	1335.1	719
Affymetrix:CompositeSequence:Mouse430A_2:1422468_at	1064	1577	4933.9	2075.1	2996.7	1803.2
Affymetrix:CompositeSequence:Mouse430A_2:1422469_at	5967.4	5155.7	7617.7	2872.5	3379.1	6277.8
Affymetrix:CompositeSequence:Mouse430A_2:1422470_at	2112.5	2298.7	1944.9	1695.4	174.6	7776.9
Affymetrix:CompositeSequence:Mouse430A_2:1422471_at	2408	1229.2	4016.8	2379.5	2246.3	706.6
Affymetrix:CompositeSequence:Mouse430A_2:1422472_at	41.7	703.7	608.7	1281.1	37	19.2
Affymetrix:CompositeSequence:Mouse430A_2:1422473_at	2674.8	909.9	4273.5	2656	9450.5	13025.5
Affymetrix:CompositeSequence:Mouse430A_2:1422474_at	4537.7	5076.2	6227.7	5624.6	5576.5	3348.9
Affymetrix:CompositeSequence:Mouse430A_2:1422475_a_at	529935.4	558163	519335.3	525916.2	554666.4	442964.3
Affymetrix:CompositeSequence:Mouse430A_2:1422476_at	7741.7	19888.8	38268.6	42266.5	46474.9	59095.4
Affymetrix:CompositeSequence:Mouse430A_2:1422477_at	44.2	167.5	65.6	561.1	289.6	139.3
Affymetrix:CompositeSequence:Mouse430A_2:1422478_a_at	2030.2	2291.1	2275.2	66.3	566.8	911.4
Affymetrix:CompositeSequence:Mouse430A_2:1422479_at	1386.5	422	4105.6	28.9	161.4	101.7
Affymetrix:CompositeSequence:Mouse430A_2:1422480_at	7950.6	5316.1	2890.3	9198.4	7568	5757.4
Affymetrix:CompositeSequence:Mouse430A_2:1422481_at	517.5	39.2	81.1	30.2	580.9	935.3
Affymetrix:CompositeSequence:Mouse430A_2:1422482_at	2776.7	1037.1	2682.8	185.7	3471.4	4085.3
Affymetrix:CompositeSequence:Mouse430A_2:1422483_a_at	15638.5	10228.5	19992.6	3685.5	4012.6	9521.7
Affymetrix:CompositeSequence:Mouse430A_2:1422484_at	4367.5	5158.6	6288.4	5384.9	6819.2	6716.5
Affymetrix:CompositeSequence:Mouse430A_2:1422485_at	7342.9	6402.8	6176.4	5473.8	2576.4	6797.6
Affymetrix:CompositeSequence:Mouse430A_2:1422486_a_at	3321.9	3666.4	204.4	2493.8	178.9	2506.3
Affymetrix:CompositeSequence:Mouse430A_2:1422487_at	2676.5	435.2	3198.3	2833.1	1700	1592.5
Affymetrix:CompositeSequence:Mouse430A_2:1422488_at	6437.9	1638.7	4922.8	8723.7	447	2951.6
Affymetrix:CompositeSequence:Mouse430A_2:1422489_at	7480.9	2289	4052.9	2095.9	4987	5030
Affymetrix:CompositeSequence:Mouse430A_2:1422490_at	2951.3	4830.6	4053.7	2769.7	3061.5	2217.4
Affymetrix:CompositeSequence:Mouse430A_2:1422491_a_at	9495.5	10978.9	3983.7	7062	1840.9	5951.2
Affymetrix:CompositeSequence:Mouse430A_2:1422492_at	753.2	642.6	95.4	25.7	52.2	136
Affymetrix:CompositeSequence:Mouse430A_2:1422493_at	1329.6	680.4	273.6	175.1	1214.7	1058.9
Affymetrix:CompositeSequence:Mouse430A_2:1422494_s_at	42.4	42	75.9	134.6	57.7	130.3
Affymetrix:CompositeSequence:Mouse430A_2:1422495_a_at	13984.3	17293.9	25398	23680.6	30441.4	25138
Affymetrix:CompositeSequence:Mouse430A_2:1422496_at	995.4	397.9	85.4	669.1	1178.9	90.5
Affymetrix:CompositeSequence:Mouse430A_2:1422497_at	2855.2	7402.4	8027.3	9298.5	2900.6	7105.8
Affymetrix:CompositeSequence:Mouse430A_2:1422498_at	2325.4	1238.5	2674.6	703.3	952.7	1618
Affymetrix:CompositeSequence:Mouse430A_2:1422499_at	520.5	5097.1	878.7	2156.3	2115	1479.3
Affymetrix:CompositeSequence:Mouse430A_2:1422500_at	2468.3	2294.6	3501.1	5277.4	2430.1	2939
Affymetrix:CompositeSequence:Mouse430A_2:1422501_s_at	1229	2391.5	243.3	2396.5	1342.7	1871.2
Affymetrix:CompositeSequence:Mouse430A_2:1422502_at	1515.9	2456.4	1903.5	8571.3	6209.9	1797.4
Affymetrix:CompositeSequence:Mouse430A_2:1422503_s_at	568.8	1388.3	2707.8	4705.6	5701.6	4853.8
Affymetrix:CompositeSequence:Mouse430A_2:1422504_at	249.2	1272.6	498	718.6	1662.5	237.8
Affymetrix:CompositeSequence:Mouse430A_2:1422505_at	2103.9	3245.7	4487.4	2991.8	373.7	4678.5
Affymetrix:CompositeSequence:Mouse430A_2:1422506_a_at	1813.8	2284.4	1495.8	2609.1	2279.6	1069.6
Affymetrix:CompositeSequence:Mouse430A_2:1422507_at	1121.4	1439.9	1595.2	2432.3	2228.7	1531.9
Affymetrix:CompositeSequence:Mouse430A_2:1422508_at	440.2	3850.2	3289.9	3818.4	4245.2	1918.1
Affymetrix:CompositeSequence:Mouse430A_2:1422509_at	1541.6	3643.4	3548.5	3721	731.8	1933.7
Affymetrix:CompositeSequence:Mouse430A_2:1422510_at	271.6	361.9	210.5	90.4	955.8	1275.9
Affymetrix:CompositeSequence:Mouse430A_2:1422511_a_at	3582.4	3476.6	2291.2	2992.9	991.2	1533.6
Affymetrix:CompositeSequence:Mouse430A_2:1422512_a_at	895.4	44.8	252	451.8	140	746.6
Affymetrix:CompositeSequence:Mouse430A_2:1422513_at	805.8	324.2	2064.3	71.6	1980.9	168.4
Affymetrix:CompositeSequence:Mouse430A_2:1422514_at	119.8	89.4	236.1	224.7	160.5	68.7
Affymetrix:CompositeSequence:Mouse430A_2:1422515_at	579.5	23.1	247.3	2051.5	2269.4	167.4
Affymetrix:CompositeSequence:Mouse430A_2:1422516_a_at	1362.4	2397.7	3575.8	361.7	484.2	3983.2
Affymetrix:CompositeSequence:Mouse430A_2:1422517_a_at	3229.4	3437.9	7086.4	2646.9	4989.8	2282.8
Affymetrix:CompositeSequence:Mouse430A_2:1422518_at	1066.5	81.6	342.2	79.5	65.8	102.7
Affymetrix:CompositeSequence:Mouse430A_2:1422519_at	90.6	103.1	71.2	1046.4	147.4	107.8
Affymetrix:CompositeSequence:Mouse430A_2:1422520_at	217.8	35	2992.9	597.6	936	109.9
Affymetrix:CompositeSequence:Mouse430A_2:1422521_at	1062.8	2796.3	106.5	1482.9	157.6	1061.2
Affymetrix:CompositeSequence:Mouse430A_2:1422522_at	87	842.5	173.2	226.6	134.2	103
Affymetrix:CompositeSequence:Mouse430A_2:1422523_at	292.8	178.4	1816.6	1967.7	77.5	283
Affymetrix:CompositeSequence:Mouse430A_2:1422524_at	59.9	891.4	2259.9	1252.8	2588.5	75.5
Affymetrix:CompositeSequence:Mouse430A_2:1422525_at	1875.2	2688.1	1944.1	1704.3	1566.4	2829.8
Affymetrix:CompositeSequence:Mouse430A_2:1422526_at	1024.1	661	196.6	1115.7	3043.4	23
Affymetrix:CompositeSequence:Mouse430A_2:1422527_at	313.9	2458.9	898	7170.5	2797.4	6180.2
Affymetrix:CompositeSequence:Mouse430A_2:1422528_a_at	47.3	70.3	528.8	433.4	1059.5	936.9
Affymetrix:CompositeSequence:Mouse430A_2:1422529_s_at	1078	257.9	1002.9	971	1825.2	2380.1
Affymetrix:CompositeSequence:Mouse430A_2:1422530_at	99.2	64.4	125	1174.1	433.4	265
Affymetrix:CompositeSequence:Mouse430A_2:1422531_at	2737.1	244.5	783.9	1755.3	2221.9	2135.3
Affymetrix:CompositeSequence:Mouse430A_2:1422532_at	1502.5	977.7	1521.9	2177.8	458.5	481.1
Affymetrix:CompositeSequence:Mouse430A_2:1422533_at	697.2	396.4	1626.6	574.9	1282.9	78
Affymetrix:CompositeSequence:Mouse430A_2:1422534_at	58	671.5	428.8	56.2	587.2	252.4
Affymetrix:CompositeSequence:Mouse430A_2:1422535_at	171.5	438.7	1033.2	371.6	644.1	156
Affymetrix:CompositeSequence:Mouse430A_2:1422536_at	2327.6	1517.3	86.3	502.1	277	448.8
Affymetrix:CompositeSequence:Mouse430A_2:1422537_a_at	1646.5	2891.9	3579.5	3233.3	1686.8	160.6
Affymetrix:CompositeSequence:Mouse430A_2:1422538_at	1789.1	3100.6	3841.6	520.5	5477.2	1530.7
Affymetrix:CompositeSequence:Mouse430A_2:1422539_at	958.8	50.8	1599	446.2	218.9	300
Affymetrix:CompositeSequence:Mouse430A_2:1422540_at	49.8	88.4	36.5	1437.1	96.1	65.8
Affymetrix:CompositeSequence:Mouse430A_2:1422541_at	1961.8	998.2	2654.3	1815.7	2567.9	520.9
Affymetrix:CompositeSequence:Mouse430A_2:1422542_at	250.1	361	267.8	1285.5	958.7	895.7
Affymetrix:CompositeSequence:Mouse430A_2:1422543_at	634.2	129.4	772.2	1375.6	381	249.8
Affymetrix:CompositeSequence:Mouse430A_2:1422544_at	913.9	541.4	99	1525.4	228.5	201.6
Affymetrix:CompositeSequence:Mouse430A_2:1422545_at	161.7	27.8	260.5	187.7	1981.7	105.9
Affymetrix:CompositeSequence:Mouse430A_2:1422546_at	743	2066.3	643.7	1776.8	1162.2	2024.9
Affymetrix:CompositeSequence:Mouse430A_2:1422547_at	7878.6	13215.1	10736	20563.6	6673.7	16889.3
Affymetrix:CompositeSequence:Mouse430A_2:1422548_at	1341.2	1734	2691	1767.2	249.7	3047.6
Affymetrix:CompositeSequence:Mouse430A_2:1422549_at	1189.6	568.5	3532.1	2040.7	1344	186.7
Affymetrix:CompositeSequence:Mouse430A_2:1422550_a_at	761.3	313.2	365.3	96.2	1428.9	663.4
Affymetrix:CompositeSequence:Mouse430A_2:1422551_at	2210.3	854.2	1646.6	1826.1	71.8	2065.3
Affymetrix:CompositeSequence:Mouse430A_2:1422552_at	697.9	168.5	1365.2	272.5	593.8	475.6
Affymetrix:CompositeSequence:Mouse430A_2:1422553_at	5252.7	5632.4	4163	12705.4	5839.8	12381.6
Affymetrix:CompositeSequence:Mouse430A_2:1422554_at	1233.6	525.7	94	2023.7	2148.8	1389.4
Affymetrix:CompositeSequence:Mouse430A_2:1422555_s_at	13259.8	5029.9	5922.7	12187.1	9484.5	12960.1
Affymetrix:CompositeSequence:Mouse430A_2:1422556_at	4660.3	8649.6	5644.2	5585.9	4171.4	1822.8
Affymetrix:CompositeSequence:Mouse430A_2:1422557_s_at	96.4	710.1	784.8	47.8	489.3	1390.7
Affymetrix:CompositeSequence:Mouse430A_2:1422558_at	705.4	252.6	122.2	127.2	2328.1	140.6
Affymetrix:CompositeSequence:Mouse430A_2:1422559_at	2407.5	1878.8	2094.5	1237	939.1	3623.4
Affymetrix:CompositeSequence:Mouse430A_2:1422560_at	1310.4	303.1	361.8	4049.9	237.5	1464
Affymetrix:CompositeSequence:Mouse430A_2:1422561_at	91.3	1892.5	1016.1	870.8	787.1	2019.4
Affymetrix:CompositeSequence:Mouse430A_2:1422562_at	2249.1	3634.6	3203.7	1881	1821.8	2515.4
Affymetrix:CompositeSequence:Mouse430A_2:1422563_at	18549.2	48143	22653.6	39302.9	53554.9	21685.9
Affymetrix:CompositeSequence:Mouse430A_2:1422564_at	99.3	164.5	112.3	166.1	199.1	107.1
Affymetrix:CompositeSequence:Mouse430A_2:1422565_s_at	921.3	318	356.6	1196.9	626.6	305
Affymetrix:CompositeSequence:Mouse430A_2:1422566_at	293.3	1567.4	113	85.8	162.2	617.4
Affymetrix:CompositeSequence:Mouse430A_2:1422567_at	3828.8	2064.7	2892.6	704.7	1906.1	81.3
Affymetrix:CompositeSequence:Mouse430A_2:1422568_at	1845.4	3501.8	752.4	3094.4	3296.6	2798.8
Affymetrix:CompositeSequence:Mouse430A_2:1422569_at	4305.5	5023	4796.2	4009.2	6872	6634.4
Affymetrix:CompositeSequence:Mouse430A_2:1422570_at	1263.8	3268.7	3710.1	2930.1	636.6	178.2
Affymetrix:CompositeSequence:Mouse430A_2:1422571_at	48.3	71.9	85	84.1	100.5	41.9
Affymetrix:CompositeSequence:Mouse430A_2:1422572_at	2334.4	3224.9	1400.1	2599.1	3351.7	2928.1
Affymetrix:CompositeSequence:Mouse430A_2:1422573_at	1119.6	54	1215.7	811.7	682.9	1153.6
Affymetrix:CompositeSequence:Mouse430A_2:1422574_at	1012.2	643.8	1540.7	2936.3	4185.2	2495.6
Affymetrix:CompositeSequence:Mouse430A_2:1422575_at	458.7	185.4	1815.7	922.8	3523	1346.7
Affymetrix:CompositeSequence:Mouse430A_2:1422576_at	3181.1	12077.8	6073.4	2163.9	11949.4	5269.4
Affymetrix:CompositeSequence:Mouse430A_2:1422577_at	3785.3	3472.2	5840.4	2334.9	5019.4	4454.1
Affymetrix:CompositeSequence:Mouse430A_2:1422578_at	6660.9	3645.3	1847.4	6294.6	6475.1	4628.7
Affymetrix:CompositeSequence:Mouse430A_2:1422579_at	1022.4	319.1	2297.7	482.2	103	1505.9
Affymetrix:CompositeSequence:Mouse430A_2:1422580_at	1747.3	896.4	3126.1	2349.9	3014.6	2875
Affymetrix:CompositeSequence:Mouse430A_2:1422581_at	4136.2	9787.5	6740.9	10060.3	7281	6580.3
Affymetrix:CompositeSequence:Mouse430A_2:1422582_at	49.3	263.5	488.4	709.9	67.4	1109.5
Affymetrix:CompositeSequence:Mouse430A_2:1422583_at	439.7	230.6	186.2	722.4	316.1	766.6
Affymetrix:CompositeSequence:Mouse430A_2:1422584_at	1649.1	258.7	183.3	1535	175.2	496.5
Affymetrix:CompositeSequence:Mouse430A_2:1422585_at	37.7	560.1	209.9	110.6	59.4	55.2
Affymetrix:CompositeSequence:Mouse430A_2:1422586_at	43	498.5	788.2	1730.2	129.6	306.1
Affymetrix:CompositeSequence:Mouse430A_2:1422587_at	16.5	133.9	393.8	638.7	121.5	91.8
Affymetrix:CompositeSequence:Mouse430A_2:1422588_at	43.4	15.4	502.9	30.4	414.5	32.1
Affymetrix:CompositeSequence:Mouse430A_2:1422589_at	126.8	96.3	178.7	76.5	197.4	1384.1
Affymetrix:CompositeSequence:Mouse430A_2:1422590_at	190.7	154.5	835.4	566.5	1843	406.1
Affymetrix:CompositeSequence:Mouse430A_2:1422591_at	4058	4924.7	3504.1	5514.5	136.9	3164.8
Affymetrix:CompositeSequence:Mouse430A_2:1422592_at	834.2	995.8	120.4	982.7	1868.5	1522.3
Affymetrix:CompositeSequence:Mouse430A_2:1422593_at	4717.7	1890.2	1651.4	4431.9	1957.7	1599.4
Affymetrix:CompositeSequence:Mouse430A_2:1422594_at	5330.6	9114.5	2552.4	1695.5	155.6	1533.9
Affymetrix:CompositeSequence:Mouse430A_2:1422595_s_at	13961.1	13693.8	8260.4	8996.2	3872	5190.6
Affymetrix:CompositeSequence:Mouse430A_2:1422596_at	1465.6	358.8	1348	1544.8	1466.6	2396.2
Affymetrix:CompositeSequence:Mouse430A_2:1422597_at	186	1416.9	533.2	574.7	105.9	137.4
Affymetrix:CompositeSequence:Mouse430A_2:1422598_at	715.6	699.4	774.4	929.5	1875.9	1438.8
Affymetrix:CompositeSequence:Mouse430A_2:1422599_s_at	2151.8	2721.8	4863.9	3786.3	2088.4	1688.8
Affymetrix:CompositeSequence:Mouse430A_2:1422600_at	720.8	627.3	957.4	644.9	308.3	933
Affymetrix:CompositeSequence:Mouse430A_2:1422601_at	209.3	1019	922.3	298.4	1366.2	1008.9
Affymetrix:CompositeSequence:Mouse430A_2:1422602_a_at	805.1	1998.1	1115.5	827.3	1096.1	305.7
Affymetrix:CompositeSequence:Mouse430A_2:1422603_at	123.8	1112.1	793.8	1435.4	1538.1	2087.5
Affymetrix:CompositeSequence:Mouse430A_2:1422604_at	118.1	181.1	1531.6	754.5	1654.1	1454.3
Affymetrix:CompositeSequence:Mouse430A_2:1422605_at	38.3	702.3	411.8	645.1	79.4	3070.8
Affymetrix:CompositeSequence:Mouse430A_2:1422606_at	7.9	249.7	180.5	14.9	43.3	319.7
Affymetrix:CompositeSequence:Mouse430A_2:1422607_at	60.7	306.1	200.9	42.7	339.6	234.5
Affymetrix:CompositeSequence:Mouse430A_2:1422608_at	13529.2	15812.2	6993.7	6122.2	11026.9	8834.5
Affymetrix:CompositeSequence:Mouse430A_2:1422609_at	2932.1	525.6	432.9	483.7	128.4	238
Affymetrix:CompositeSequence:Mouse430A_2:1422610_s_at	2285.4	541.7	405.5	1676.6	1936.2	984.3
Affymetrix:CompositeSequence:Mouse430A_2:1422611_s_at	105.1	36	153.2	140.9	56.1	48
Affymetrix:CompositeSequence:Mouse430A_2:1422612_at	3304	2105.2	2519	2798	258.1	317.8
Affymetrix:CompositeSequence:Mouse430A_2:1422613_a_at	125229.2	135426.5	88025.4	83785.2	94630.1	113072.1
Affymetrix:CompositeSequence:Mouse430A_2:1422614_s_at	669.5	553.9	535.3	3067.2	552.7	2882.1
Affymetrix:CompositeSequence:Mouse430A_2:1422615_at	3390.6	3815.3	2993.5	2932.2	6763.2	6472.1
Affymetrix:CompositeSequence:Mouse430A_2:1422616_s_at	346.6	2128.4	267.5	86.4	1047.7	593.8
Affymetrix:CompositeSequence:Mouse430A_2:1422617_at	448	132.6	123.5	490.1	1791.8	820.5
Affymetrix:CompositeSequence:Mouse430A_2:1422618_x_at	2014.7	1239	2555.9	1567.2	1655.7	1389.7
Affymetrix:CompositeSequence:Mouse430A_2:1422619_at	2573.9	499.6	858	1435.4	3627.6	1738.1
Affymetrix:CompositeSequence:Mouse430A_2:1422620_s_at	138.2	79.4	220.8	84.4	464.8	79.5
